date,close
2018-01-02,6.491
2018-01-03,6.501
2018-01-04,6.4915
2018-01-05,6.4875
2018-01-08,6.497
2018-01-09,6.5263
2018-01-10,6.5055
2018-01-11,6.4956
2018-01-12,6.4607
2018-01-16,6.4395
2018-01-17,6.433
2018-01-18,6.4175
2018-01-19,6.399
2018-01-22,6.4035
2018-01-23,6.4
2018-01-24,6.365
2018-01-25,6.3189
2018-01-26,6.3199
2018-01-29,6.3328
2018-01-30,6.3199
2018-01-31,6.2841
2018-02-01,6.2969
2018-02-02,6.2984
2018-02-05,6.285
2018-02-06,6.283
2018-02-07,6.2649
2018-02-08,6.3222
2018-02-09,6.2966
2018-02-12,6.325
2018-02-13,6.338
2018-02-14,6.3438
2018-02-15,6.3438
2018-02-16,6.3438
2018-02-20,6.3351
2018-02-21,6.3351
2018-02-22,6.3471
2018-02-23,6.3329
2018-02-26,6.3115
2018-02-27,6.3169
2018-02-28,6.328
2018-03-01,6.3565
2018-03-02,6.3428
2018-03-05,6.3491
2018-03-06,6.3093
2018-03-07,6.3225
2018-03-08,6.3389
2018-03-09,6.3285
2018-03-12,6.327
2018-03-13,6.318
2018-03-14,6.314
2018-03-15,6.3202
2018-03-16,6.33
2018-03-19,6.3291
2018-03-20,6.3328
2018-03-21,6.32
2018-03-22,6.331
2018-03-23,6.311
2018-03-26,6.2685
2018-03-27,6.2781
2018-03-28,6.2946
2018-03-29,6.2876
2018-03-30,6.2726
2018-04-02,6.2785
2018-04-03,6.2881
2018-04-04,6.3045
2018-04-05,6.3045
2018-04-06,6.3045
2018-04-09,6.3035
2018-04-10,6.2798
2018-04-11,6.2655
2018-04-12,6.2876
2018-04-13,6.2725
2018-04-16,6.2752
2018-04-17,6.2804
2018-04-18,6.2722
2018-04-19,6.2765
2018-04-20,6.2945
2018-04-23,6.3158
2018-04-24,6.3035
2018-04-25,6.3236
2018-04-26,6.334
2018-04-27,6.3325
2018-04-30,6.3325
2018-05-01,6.3325
2018-05-02,6.361
2018-05-03,6.352
2018-05-04,6.3589
2018-05-07,6.364
2018-05-08,6.369
2018-05-09,6.3585
2018-05-10,6.344
2018-05-11,6.3333
2018-05-14,6.336
2018-05-15,6.376
2018-05-16,6.3706
2018-05-17,6.3645
2018-05-18,6.3768
2018-05-21,6.3815
2018-05-22,6.366
2018-05-23,6.3875
2018-05-24,6.3757
2018-05-25,6.3903
2018-05-29,6.4162
2018-05-30,6.4175
2018-05-31,6.4096
2018-06-01,6.418
2018-06-04,6.405
2018-06-05,6.4042
2018-06-06,6.385
2018-06-07,6.389
2018-06-08,6.4031
2018-06-11,6.4
2018-06-12,6.3992
2018-06-13,6.3944
2018-06-14,6.398
2018-06-15,6.4379
2018-06-18,6.4379
2018-06-19,6.4802
2018-06-20,6.4713
2018-06-21,6.49
2018-06-22,6.5027
2018-06-25,6.536
2018-06-26,6.5759
2018-06-27,6.5992
2018-06-28,6.6235
2018-06-29,6.6171
2018-07-02,6.6632
2018-07-03,6.6368
2018-07-05,6.6341
2018-07-06,6.6396
2018-07-09,6.6123
2018-07-10,6.6296
2018-07-11,6.6764
2018-07-12,6.663
2018-07-13,6.69
2018-07-16,6.6866
2018-07-17,6.7018
2018-07-18,6.7161
2018-07-19,6.7701
2018-07-20,6.7659
2018-07-23,6.7927
2018-07-24,6.7912
2018-07-25,6.7658
2018-07-26,6.7865
2018-07-27,6.8097
2018-07-30,6.8102
2018-07-31,6.8038
2018-08-01,6.8154
2018-08-02,6.838
2018-08-03,6.8309
2018-08-06,6.85
2018-08-07,6.828
2018-08-08,6.8344
2018-08-09,6.8199
2018-08-10,6.8458
2018-08-13,6.888
2018-08-14,6.8809
2018-08-15,6.933
2018-08-16,6.8792
2018-08-17,6.874
2018-08-20,6.8546
2018-08-21,6.8444
2018-08-22,6.84
2018-08-23,6.8748
2018-08-24,6.803
2018-08-27,6.8145
2018-08-28,6.8018
2018-08-29,6.819
2018-08-30,6.8415
2018-08-31,6.83
2018-09-04,6.8427
2018-09-05,6.827
2018-09-06,6.8322
2018-09-07,6.8419
2018-09-10,6.8545
2018-09-11,6.8704
2018-09-12,6.8574
2018-09-13,6.8407
2018-09-14,6.8673
2018-09-17,6.854
2018-09-18,6.8591
2018-09-19,6.8466
2018-09-20,6.8455
2018-09-21,6.8559
2018-09-24,6.8559
2018-09-25,6.8632
2018-09-26,6.8763
2018-09-27,6.888
2018-09-28,6.868
2018-10-01,6.868
2018-10-02,6.868
2018-10-03,6.868
2018-10-04,6.868
2018-10-05,6.868
2018-10-09,6.9217
2018-10-10,6.9224
2018-10-11,6.888
2018-10-12,6.9182
2018-10-15,6.9131
2018-10-16,6.9102
2018-10-17,6.9263
2018-10-18,6.9367
2018-10-19,6.9291
2018-10-22,6.9446
2018-10-23,6.9373
2018-10-24,6.942
2018-10-25,6.9477
2018-10-26,6.9425
2018-10-29,6.9605
2018-10-30,6.9663
2018-10-31,6.9737
2018-11-01,6.9205
2018-11-02,6.8894
2018-11-05,6.9249
2018-11-06,6.9172
2018-11-07,6.9174
2018-11-08,6.9318
2018-11-09,6.9553
2018-11-13,6.9546
2018-11-14,6.95
2018-11-15,6.938
2018-11-16,6.9367
2018-11-19,6.9398
2018-11-20,6.9448
2018-11-21,6.9248
2018-11-23,6.9477
2018-11-26,6.9397
2018-11-27,6.9498
2018-11-28,6.9534
2018-11-29,6.9419
2018-11-30,6.9558
2018-12-03,6.8798
2018-12-04,6.8343
2018-12-06,6.8816
2018-12-07,6.8733
2018-12-10,6.9077
2018-12-11,6.8968
2018-12-12,6.8778
2018-12-13,6.8798
2018-12-14,6.905
2018-12-17,6.8962
2018-12-18,6.8939
2018-12-19,6.8918
2018-12-20,6.8834
2018-12-21,6.9048
2018-12-26,6.8847
2018-12-27,6.8649
2018-12-28,6.8755
2018-12-31,6.8755
2019-01-02,6.8597
2019-01-03,6.8708
2019-01-04,6.8663
2019-01-07,6.8501
2019-01-08,6.8519
2019-01-09,6.8117
2019-01-10,6.7875
2019-01-11,6.7596
2019-01-15,6.7595
2019-01-16,6.7532
2019-01-17,6.7735
2019-01-18,6.7765
2019-01-22,6.8072
2019-01-23,6.7897
2019-01-24,6.7835
2019-01-25,6.7448
2019-01-28,6.7437
2019-01-29,6.7304
2019-01-30,6.7115
2019-01-31,6.6958
2019-02-01,6.7426
2019-02-04,6.7426
2019-02-05,6.7426
2019-02-06,6.7426
2019-02-07,6.7426
2019-02-08,6.7426
2019-02-11,6.7907
2019-02-12,6.7726
2019-02-13,6.7598
2019-02-14,6.7711
2019-02-15,6.768
2019-02-19,6.756
2019-02-21,6.7195
2019-02-22,6.7112
2019-02-25,6.6844
2019-02-26,6.698
2019-02-27,6.6822
2019-02-28,6.6912
2019-03-01,6.7048
2019-03-04,6.7045
2019-03-05,6.706
2019-03-06,6.7099
2019-03-07,6.7132
2019-03-08,6.7201
2019-03-11,6.7215
2019-03-12,6.707
2019-03-13,6.7064
2019-03-14,6.7209
2019-03-15,6.7129
