date,close
2018-01-01,3728.4482
2018-01-02,3726.887
2018-01-03,3879.4368
2018-01-04,3860.6274
2018-01-05,3866.0249
2018-01-06,4044.3064
2018-01-07,4174.214
2018-01-08,4033.6142
2018-01-09,4122.9413
2018-01-10,4057.4073
2018-01-11,4071.0906
2018-01-12,4342.658
2018-01-13,4275.4023
2018-01-14,4198.0848
2018-01-15,4418.9739
2018-01-16,4390.4095
2018-01-17,4281.9454
2018-01-18,4221.401
2018-01-19,4185.6866
2018-01-20,4187.0703
2018-01-21,4189.6112
2018-01-22,3967.52
2018-01-23,4031.6392
2018-01-24,4300.1869
2018-01-25,4210.226
2018-01-26,4025.3192
2018-01-27,4019.8373
2018-01-28,4005.878
2018-01-29,4149.0988
2018-01-30,4225.8466
2018-01-31,4340.3118
2018-02-01,5210.1617
2018-02-02,5466.2623
2018-02-03,5500.8752
2018-02-04,5506.98
2018-02-05,5254.1442
2018-02-06,5219.4012
2018-02-07,5289.6256
2018-02-08,5229.7739
2018-02-09,5485.288
2018-02-10,5440.4515
2018-02-11,5454.5385
2018-02-12,5402.1256
2018-02-13,5442.3786
2018-02-14,5564.9271
2018-02-15,5563.137
2018-02-16,5455.3778
2018-02-17,5517.342
2018-02-18,5532.7411
2018-02-19,5569.6801
2018-02-20,5894.2909
2018-02-21,6012.7242
2018-02-22,5880.9912
2018-02-23,5898.0688
2018-02-24,5879.463
2018-02-25,5889.2952
2018-02-26,6065.3086
2018-02-27,6074.5548
2018-02-28,6164.5356
2018-03-01,5903.4858
2018-03-02,5948.6775
2018-03-03,5944.9443
2018-03-04,5739.9996
2018-03-05,5577.1818
2018-03-06,5683.9987
2018-03-07,5734.8257
2018-03-08,5712.6712
2018-03-09,6090.9892
2018-03-10,6253.9781
2018-03-11,6002.6181
2018-03-12,6089.5407
2018-03-13,6072.7186
2018-03-14,6035.952
2018-03-15,5878.7754
2018-03-16,5906.5961
2018-03-17,6049.6538
2018-03-18,6038.9848
2018-03-19,5872.1047
2018-03-20,5790.5044
2018-03-21,5723.3846
2018-03-22,5874.4158
2018-03-23,5955.894
2018-03-24,5846.0204
2018-03-25,5575.5176
2018-03-26,5441.6854
2018-03-27,5325.9017
2018-03-28,5597.9376
2018-03-29,5567.5811
2018-03-30,5440.5469
2018-03-31,5344.1717
2018-04-01,5301.7727
2018-04-02,5297.0093
2018-04-03,5104.7753
2018-04-04,5140.3942
2018-04-05,5167.936
2018-04-06,5113.5531
2018-04-07,5393.9236
2018-04-08,5105.3105
2018-04-09,5029.0398
2018-04-10,4864.2507
2018-04-11,4701.2709
2018-04-12,4926.9835
2018-04-13,5039.9558
2018-04-14,4987.0848
2018-04-15,5188.5228
2018-04-16,5082.5109
2018-04-17,4724.5844
2018-04-18,4601.5397
2018-04-19,4651.5672
2018-04-20,4593.2433
2018-04-21,4532.5963
2018-04-22,4635.1804
2018-04-23,4830.3604
2018-04-24,4805.3551
2018-04-25,4589.4653
2018-04-26,4463.7564
2018-04-27,4497.5775
2018-04-28,4499.1878
2018-04-29,4822.2779
2018-04-30,4772.1544
2018-05-01,4559.8754
2018-05-02,4538.073
2018-05-03,4588.0101
2018-05-04,4442.955
2018-05-05,4295.06
2018-05-06,4696.4118
2018-05-07,4767.374
2018-05-08,4727.7034
2018-05-09,4723.8152
2018-05-10,4861.5618
2018-05-11,4612.4285
2018-05-12,4693.7739
2018-05-13,4854.1005
2018-05-14,5610.2359
2018-05-15,5500.3058
2018-05-16,5800.4033
2018-05-17,5637.4245
2018-05-18,5878.0782
2018-05-19,5894.9594
2018-05-20,5906.3055
2018-05-21,5793.0954
2018-05-22,5893.6047
2018-05-23,5923.981
2018-05-24,5924.7147
2018-05-25,6141.9
2018-05-26,6432.1781
2018-05-27,6711.2202
2018-05-28,6861.4538
2018-05-29,7101.9947
2018-05-30,7189.6934
2018-05-31,7371.9008
2018-06-01,6709.8142
2018-06-02,6867.72
2018-06-03,6578.178
2018-06-04,6478.8721
2018-06-05,6539.6376
2018-06-06,6483.4091
2018-06-07,6652.9378
2018-06-08,7243.3812
2018-06-09,6989.9617
2018-06-10,6815.8396
2018-06-11,7116.2596
2018-06-12,6471.6885
2018-06-13,6191.7388
2018-06-14,6199.88
2018-06-15,6309.1239
2018-06-16,6241.2775
2018-06-17,6375.8934
2018-06-18,6349.4994
2018-06-19,6476.1587
2018-06-20,6550.474
2018-06-21,6421.1435
2018-06-22,6631.9363
2018-06-23,6564.6977
2018-06-24,6585.554
2018-06-25,6689.5771
2018-06-26,7801.9011
2018-06-27,7706.2836
2018-06-28,7990.8136
2018-06-29,7907.186
2018-06-30,7945.6044
2018-07-01,7923.4101
2018-07-02,7607.9888
2018-07-03,7517.7425
2018-07-04,7574.3722
2018-07-05,7998.6834
2018-07-06,8442.4475
2018-07-07,8292.1226
2018-07-08,8217.4368
2018-07-09,8412.0426
2018-07-10,8490.3517
2018-07-11,8274.9134
2018-07-12,8580.2622
2018-07-13,8702.1917
2018-07-14,8783.6755
2018-07-15,8755.4711
2018-07-16,8702.6364
2018-07-17,8855.4925
2018-07-18,8735.3515
2018-07-19,8568.0438
2018-07-20,9252.255
2018-07-21,9143.7931
2018-07-22,9223.9345
2018-07-23,9024.7586
2018-07-24,8574.1129
2018-07-25,8647.6151
2018-07-26,8705.2845
2018-07-27,8755.403
2018-07-28,8792.6252
2018-07-29,9044.0
2018-07-30,9419.451
2018-07-31,9613.8105
2018-08-01,9321.1076
2018-08-02,9443.363
2018-08-03,9380.0614
2018-08-04,9959.7304
2018-08-05,9806.9199
2018-08-06,9814.6206
2018-08-07,10116.2451
2018-08-08,10067.5903
2018-08-09,10340.9184
2018-08-10,10279.4406
2018-08-11,10024.8478
2018-08-12,10068.976
2018-08-13,10047.8007
2018-08-14,9821.7897
2018-08-15,9538.3469
2018-08-16,9799.908
2018-08-17,10070.7435
2018-08-18,9963.5217
2018-08-19,9709.1793
2018-08-20,9704.6041
2018-08-21,9511.3099
2018-08-22,9028.1356
2018-08-23,9216.4904
2018-08-24,9430.1661
2018-08-25,9102.8834
2018-08-26,9084.7008
2018-08-27,9102.5652
2018-08-28,9056.518
2018-08-29,9060.3605
2018-08-30,9018.9993
2018-08-31,8550.9779
2018-09-01,8702.4035
2018-09-02,9046.5341
2018-09-03,9437.1172
2018-09-04,9342.9508
2018-09-05,9236.014
2018-09-06,9237.2624
2018-09-07,9221.0805
2018-09-08,9712.8711
2018-09-09,9751.6114
2018-09-10,9779.4848
2018-09-11,9784.4482
2018-09-12,9637.5084
2018-09-13,9386.3048
2018-09-14,9769.743
2018-09-15,9478.258
2018-09-16,9337.9019
2018-09-17,9145.0738
2018-09-18,8857.2058
2018-09-19,9332.4801
2018-09-20,8783.4297
2018-09-21,8970.037
2018-09-22,9158.0297
2018-09-23,9541.7395
2018-09-24,9789.6915
2018-09-25,9931.0982
2018-09-26,9705.0705
2018-09-27,9749.4915
2018-09-28,9736.5701
2018-09-29,9711.0956
2018-09-30,9432.7926
2018-10-01,9136.8639
2018-10-02,9127.2507
2018-10-03,8881.2206
2018-10-04,8620.0157
2018-10-05,8767.2317
2018-10-06,8510.3126
2018-10-07,8714.205
2018-10-08,9116.8524
2018-10-09,9287.5134
2018-10-10,9600.9569
2018-10-11,9745.9641
2018-10-12,9700.0404
2018-10-13,10151.8281
2018-10-14,10062.7233
2018-10-15,9908.548
2018-10-16,9823.7333
2018-10-17,9710.8792
2018-10-18,9726.7168
2018-10-19,9633.9694
2018-10-20,9719.5561
2018-10-21,10085.824
2018-10-22,10282.3293
2018-10-23,10196.5421
2018-10-24,10120.4122
2018-10-25,10172.3447
2018-10-26,9701.6504
2018-10-27,10067.1425
2018-10-28,9743.8785
2018-10-29,10028.3377
2018-10-30,9801.2651
2018-10-31,9414.3379
2018-11-01,9336.217
2018-11-02,9316.1567
2018-11-03,9186.727
2018-11-04,9135.8738
2018-11-05,8901.7835
2018-11-06,8776.148
2018-11-07,9026.3026
2018-11-08,8830.845
2018-11-09,8591.0436
2018-11-10,8741.0394
2018-11-11,8785.6064
2018-11-12,8876.8226
2018-11-13,8804.3782
2018-11-14,8836.5306
2018-11-15,8310.3687
2018-11-16,8279.0417
2018-11-17,8502.9156
2018-11-18,8229.4992
2018-11-19,8423.494
2018-11-20,8641.0947
2018-11-21,8938.6588
2018-11-22,8854.739
2018-11-23,8935.9767
2018-11-24,9106.6356
2018-11-25,8634.4391
2018-11-26,8977.4704
2018-11-27,8828.6471
2018-11-28,8505.7401
2018-11-29,8384.1011
2018-11-30,8597.4338
2018-12-01,8286.5738
2018-12-02,8228.0427
2018-12-03,8310.3305
2018-12-04,8426.7002
2018-12-05,8516.1876
2018-12-06,8764.4203
2018-12-07,8835.3913
2018-12-08,8957.2171
2018-12-09,8999.4649
2018-12-10,8613.4995
2018-12-11,8625.5194
2018-12-12,8716.0807
2018-12-13,8912.4633
2018-12-14,8737.0223
2018-12-15,8726.5473
2018-12-16,8984.058
2018-12-17,8940.7889
2018-12-18,9483.0414
2018-12-19,9568.5691
2018-12-20,10150.9295
2018-12-21,9048.5231
2018-12-22,8761.2437
2018-12-23,8678.8462
2018-12-24,9036.9052
2018-12-25,8965.9103
2018-12-26,9375.382
2018-12-27,9833.114
2018-12-28,9622.6122
2018-12-29,9666.3033
2018-12-30,9782.3669
2018-12-31,10534.2751
2019-01-01,10277.8724
2019-01-02,10864.2514
2019-01-03,11095.7969
2019-01-04,11107.7661
2019-01-05,11576.5374
2019-01-06,12144.4522
2019-01-07,12588.0535
2019-01-08,13436.818
2019-01-09,12988.0541
2019-01-10,13071.8288
2019-01-11,12779.1723
2019-01-12,13271.3085
2019-01-13,13316.7518
2019-01-14,12544.8927
2019-01-15,11833.6021
2019-01-16,12007.3146
2019-01-17,12790.9212
2019-01-18,11980.3086
2019-01-19,12226.9459
2019-01-20,11669.949
2019-01-21,12332.2438
2019-01-22,12509.2925
2019-01-23,12916.0342
2019-01-24,13416.924
2019-01-25,14242.9413
2019-01-26,13748.4074
2019-01-27,13049.0492
2019-01-28,14645.2098
2019-01-29,14916.2635
2019-01-30,14632.6251
2019-01-31,14662.1621
2019-02-01,15599.3528
2019-02-02,16480.3489
2019-02-03,17277.2056
2019-02-04,17198.2181
2019-02-05,18137.5288
2019-02-06,18940.3322
2019-02-07,17743.5168
2019-02-08,17632.6265
2019-02-09,17218.5693
2019-02-10,17576.3508
2019-02-11,18199.3244
2019-02-12,20104.2997
2019-02-13,19762.861
2019-02-14,18658.1106
2019-02-15,20133.4207
2019-02-16,18868.0271
2019-02-17,17881.7665
2019-02-18,19963.4463
2019-02-19,20072.9254
2019-02-20,19466.922
2019-02-21,18762.5574
2019-02-22,19239.2045
2019-02-23,18815.4152
2019-02-24,18125.8234
2019-02-25,17242.1075
2019-02-26,17117.455
2019-02-27,16930.1487
2019-02-28,17957.8767
2019-03-01,16731.2298
2019-03-02,16246.4112
2019-03-03,16538.7821
2019-03-04,17183.3321
2019-03-05,16820.5395
2019-03-06,17842.9258
2019-03-07,18854.0628
2019-03-08,17932.1257
2019-03-09,16854.7844
2019-03-10,15782.1726
2019-03-11,15716.8146
2019-03-12,15252.744
2019-03-13,15859.3352
2019-03-14,15802.5588
2019-03-15,15315.7383
2019-03-16,14150.143
2019-03-17,15204.789
2019-03-18,15058.8084
2019-03-19,15489.7596
2019-03-20,16674.6089
2019-03-21,15772.3358
2019-03-22,15797.6532
2019-03-23,16420.9965
2019-03-24,16277.3283
2019-03-25,16566.3231
2019-03-26,17138.3306
2019-03-27,16230.7903
2019-03-28,15119.1622
2019-03-29,15008.6164
2019-03-30,14903.5159
2019-03-31,15712.9353
2019-04-01,16769.2952
2019-04-02,16806.2652
2019-04-03,16104.9717
2019-04-04,16807.2867
2019-04-05,16247.9824
2019-04-06,17275.8718
2019-04-07,16538.6716
2019-04-08,17186.042
2019-04-09,18024.1637
2019-04-10,18007.501
2019-04-11,19629.8754
2019-04-12,20314.7924
2019-04-13,21373.0818
2019-04-14,20797.7468
2019-04-15,21061.2288
2019-04-16,19950.188
2019-04-17,20932.9291
2019-04-18,19080.4126
2019-04-19,20612.5317
2019-04-20,19937.2501
2019-04-21,19578.3064
2019-04-22,18861.2828
2019-04-23,19519.5979
2019-04-24,19792.0653
2019-04-25,18813.8882
2019-04-26,17807.3388
2019-04-27,18027.3614
2019-04-28,18225.2139
2019-04-29,19909.4572
2019-04-30,20038.5259
2019-05-01,19812.1352
2019-05-02,20021.7502
2019-05-03,19163.4533
2019-05-04,19020.7503
2019-05-05,19323.607
2019-05-06,19410.8457
2019-05-07,19782.7416
2019-05-08,19707.5681
2019-05-09,19911.7436
2019-05-10,19401.0771
2019-05-11,19226.1487
2019-05-12,20309.5829
2019-05-13,20311.7002
2019-05-14,18486.7164
2019-05-15,18196.1515
2019-05-16,16515.3653
2019-05-17,17070.3028
2019-05-18,18217.0877
2019-05-19,18184.6645
2019-05-20,18528.0982
2019-05-21,19111.8881
2019-05-22,19167.0761
2019-05-23,20785.1508
2019-05-24,21742.4439
2019-05-25,21356.3419
2019-05-26,21365.0594
2019-05-27,22467.8463
2019-05-28,20886.6627
2019-05-29,21117.3861
2019-05-30,18681.3838
2019-05-31,19944.1768
2019-06-01,20645.0588
2019-06-02,18731.0875
2019-06-03,20564.382
2019-06-04,21593.7811
2019-06-05,23279.5808
2019-06-06,23397.9754
2019-06-07,23595.4611
2019-06-08,23976.1374
2019-06-09,25245.0018
2019-06-10,26459.3025
2019-06-11,26933.456
2019-06-12,29122.4396
2019-06-13,28414.106
2019-06-14,28249.6832
2019-06-15,29039.1471
2019-06-16,28849.1393
2019-06-17,27903.6349
2019-06-18,28322.7796
2019-06-19,27307.5905
2019-06-20,28566.7714
2019-06-21,30722.0213
2019-06-22,31787.2968
2019-06-23,31024.2093
2019-06-24,33433.9989
2019-06-25,34802.8734
2019-06-26,34069.2085
2019-06-27,33789.3336
2019-06-28,34210.1853
2019-06-29,34458.7484
2019-06-30,31880.8087
2019-07-01,31694.3509
2019-07-02,31164.1531
2019-07-03,33798.83
2019-07-04,32529.2309
2019-07-05,32699.5673
2019-07-06,35035.1776
2019-07-07,36251.6522
2019-07-08,36078.9643
2019-07-09,34118.8428
2019-07-10,32204.3919
2019-07-11,31593.2424
2019-07-12,33388.1059
2019-07-13,33435.7808
2019-07-14,33329.2716
2019-07-15,31644.6613
2019-07-16,32182.3518
2019-07-17,31635.9489
2019-07-18,31645.6566
2019-07-19,31745.621
2019-07-20,32563.8272
2019-07-21,33025.2809
2019-07-22,30836.2235
2019-07-23,31504.2561
2019-07-24,33543.2978
2019-07-25,31848.1728
2019-07-26,35056.8954
2019-07-27,36270.9295
2019-07-28,37694.0152
2019-07-29,36376.9646
2019-07-30,37451.2648
2019-07-31,34945.2118
2019-08-01,32207.825
2019-08-02,34074.7011
2019-08-03,34117.4956
2019-08-04,33977.7261
2019-08-05,36680.8047
2019-08-06,38029.6664
2019-08-07,35792.7288
2019-08-08,35778.9184
2019-08-09,34457.7479
2019-08-10,28771.79
2019-08-11,27435.9885
2019-08-12,30704.1728
2019-08-13,32740.8004
2019-08-14,31090.7478
2019-08-15,31340.0234
2019-08-16,29563.006
2019-08-17,29729.6871
2019-08-18,29122.3593
2019-08-19,28187.9448
2019-08-20,26316.0898
2019-08-21,27110.6768
2019-08-22,25040.6515
2019-08-23,24161.2325
2019-08-24,24448.9106
2019-08-25,24317.7013
2019-08-26,25920.3768
2019-08-27,26638.1183
2019-08-28,28582.3195
2019-08-29,29041.7239
2019-08-30,30918.3754
2019-08-31,32552.132
2019-09-01,32637.7474
2019-09-02,35472.913
2019-09-03,35232.0252
2019-09-04,34146.966
2019-09-05,34451.0117
2019-09-06,34768.215
2019-09-07,35000.0853
2019-09-08,35027.1968
2019-09-09,35176.0728
2019-09-10,35067.9411
2019-09-11,34144.7834
2019-09-12,35281.9115
2019-09-13,35723.3171
2019-09-14,34571.3117
2019-09-15,34570.2124
2019-09-16,34450.39
2019-09-17,35622.5137
2019-09-18,36057.2437
2019-09-19,36120.9283
2019-09-20,37578.9694
2019-09-21,37456.2109
