date,close
2018-01-01,226.9656
2018-01-02,221.7369
2018-01-03,216.6733
2018-01-04,216.2291
2018-01-05,210.9571
2018-01-06,214.2627
2018-01-07,212.4695
2018-01-08,203.4631
2018-01-09,212.5161
2018-01-10,216.4506
2018-01-11,207.917
2018-01-12,209.9799
2018-01-13,212.7205
2018-01-14,217.7456
2018-01-15,209.6874
2018-01-16,206.9621
2018-01-17,208.3817
2018-01-18,216.601
2018-01-19,217.7869
2018-01-20,219.8993
2018-01-21,217.9144
2018-01-22,229.7417
2018-01-23,204.3453
2018-01-24,203.6025
2018-01-25,201.3284
2018-01-26,203.3153
2018-01-27,205.7276
2018-01-28,215.5531
2018-01-29,211.8663
2018-01-30,217.4363
2018-01-31,215.7462
2018-02-01,213.2686
2018-02-02,208.8272
2018-02-03,196.9864
2018-02-04,194.7144
2018-02-05,196.6562
2018-02-06,199.1917
2018-02-07,201.79
2018-02-08,207.3011
2018-02-09,210.9996
2018-02-10,217.529
2018-02-11,218.2196
2018-02-12,205.9133
2018-02-13,203.282
2018-02-14,204.4921
2018-02-15,201.3406
2018-02-16,191.0454
2018-02-17,195.0923
2018-02-18,190.5149
2018-02-19,197.7101
2018-02-20,202.9478
2018-02-21,202.652
2018-02-22,202.4516
2018-02-23,217.4746
2018-02-24,211.4163
2018-02-25,219.5413
2018-02-26,223.6895
2018-02-27,225.239
2018-02-28,217.4754
2018-03-01,220.8802
2018-03-02,221.4199
2018-03-03,216.7025
2018-03-04,220.1998
2018-03-05,227.4459
2018-03-06,232.5185
2018-03-07,229.5624
2018-03-08,234.5622
2018-03-09,239.9009
2018-03-10,243.592
2018-03-11,256.3316
2018-03-12,262.6052
2018-03-13,266.41
2018-03-14,255.8682
2018-03-15,256.7557
2018-03-16,249.4636
2018-03-17,246.2785
2018-03-18,257.1766
2018-03-19,264.5229
2018-03-20,268.7705
2018-03-21,262.2798
2018-03-22,264.4744
2018-03-23,262.1812
2018-03-24,253.2108
2018-03-25,242.0343
