date,close
2018-01-01,220.5721
2018-01-02,218.5708
2018-01-03,223.1141
2018-01-04,230.0757
2018-01-05,236.2342
2018-01-06,232.3151
2018-01-07,233.0901
2018-01-08,231.6333
2018-01-09,243.4232
2018-01-10,245.7183
2018-01-11,244.5637
2018-01-12,242.4719
2018-01-13,244.2448
2018-01-14,243.1708
2018-01-15,246.3218
2018-01-16,244.0689
2018-01-17,243.6615
2018-01-18,241.3817
2018-01-19,247.214
2018-01-20,245.1225
2018-01-21,240.2227
2018-01-22,240.8788
2018-01-23,234.7901
2018-01-24,231.7792
2018-01-25,227.6599
2018-01-26,225.1302
2018-01-27,227.1165
2018-01-28,229.7968
2018-01-29,227.6581
2018-01-30,228.4297
2018-01-31,236.8421
2018-02-01,241.8719
2018-02-02,235.1933
2018-02-03,228.0179
2018-02-04,214.5885
2018-02-05,203.4677
2018-02-06,214.3215
2018-02-07,214.8719
2018-02-08,223.5435
2018-02-09,224.0279
2018-02-10,227.6432
2018-02-11,229.6462
2018-02-12,226.3899
2018-02-13,224.884
2018-02-14,218.3608
2018-02-15,212.8936
2018-02-16,220.7297
2018-02-17,219.3076
2018-02-18,215.1551
2018-02-19,215.2915
2018-02-20,207.3076
2018-02-21,219.3751
2018-02-22,223.8722
2018-02-23,221.8388
2018-02-24,218.9941
2018-02-25,214.5569
2018-02-26,217.5956
2018-02-27,218.5596
2018-02-28,217.6476
2018-03-01,218.7735
2018-03-02,218.7975
2018-03-03,229.824
2018-03-04,232.4059
2018-03-05,234.1735
2018-03-06,230.444
2018-03-07,231.3149
2018-03-08,230.0557
2018-03-09,229.9487
2018-03-10,232.6652
2018-03-11,236.2006
2018-03-12,229.3586
2018-03-13,226.3218
2018-03-14,217.9745
2018-03-15,222.8244
2018-03-16,226.0468
2018-03-17,222.9621
2018-03-18,227.0502
2018-03-19,220.3584
2018-03-20,229.2698
2018-03-21,233.5219
2018-03-22,236.3604
2018-03-23,244.378
2018-03-24,245.9972
2018-03-25,234.8287
2018-03-26,244.9142
2018-03-27,237.2899
2018-03-28,248.9441
2018-03-29,256.8378
2018-03-30,259.5933
2018-03-31,256.2704
2018-04-01,249.764
2018-04-02,256.2127
2018-04-03,250.0661
2018-04-04,250.9013
2018-04-05,265.1191
2018-04-06,254.5079
2018-04-07,248.4216
2018-04-08,257.5197
2018-04-09,252.1684
2018-04-10,249.7386
2018-04-11,247.6101
2018-04-12,248.5687
2018-04-13,245.0088
2018-04-14,243.1319
2018-04-15,254.213
2018-04-16,255.9541
2018-04-17,250.6579
2018-04-18,248.1898
2018-04-19,251.5
2018-04-20,255.7718
2018-04-21,253.6025
2018-04-22,250.73
2018-04-23,251.0469
2018-04-24,248.757
2018-04-25,243.9103
2018-04-26,240.9293
2018-04-27,245.6388
2018-04-28,243.753
2018-04-29,247.2251
2018-04-30,270.0591
2018-05-01,272.2489
2018-05-02,279.7497
2018-05-03,285.3638
2018-05-04,282.853
2018-05-05,288.0964
2018-05-06,297.064
2018-05-07,299.3657
2018-05-08,303.217
2018-05-09,294.5517
2018-05-10,288.0583
2018-05-11,278.2543
2018-05-12,289.6209
2018-05-13,293.1061
2018-05-14,288.4962
2018-05-15,290.4421
2018-05-16,289.7048
2018-05-17,290.8729
2018-05-18,280.3376
2018-05-19,267.5414
2018-05-20,241.3974
2018-05-21,236.9368
2018-05-22,246.7998
2018-05-23,246.9405
2018-05-24,247.8637
2018-05-25,238.3195
2018-05-26,236.9448
2018-05-27,237.6857
2018-05-28,244.5499
2018-05-29,240.2117
2018-05-30,248.4599
2018-05-31,240.001
2018-06-01,244.7778
2018-06-02,246.3354
2018-06-03,243.0057
2018-06-04,249.2182
2018-06-05,251.1295
2018-06-06,248.6959
2018-06-07,242.1735
2018-06-08,242.1335
2018-06-09,257.7241
2018-06-10,249.3826
2018-06-11,242.9014
2018-06-12,240.7745
2018-06-13,243.9324
2018-06-14,241.6919
2018-06-15,234.6764
2018-06-16,232.2461
2018-06-17,228.5413
2018-06-18,220.9991
2018-06-19,212.5994
2018-06-20,251.0183
2018-06-21,246.1554
2018-06-22,242.8112
2018-06-23,233.6722
2018-06-24,228.367
2018-06-25,219.6911
2018-06-26,216.4238
2018-06-27,210.2398
2018-06-28,215.1071
2018-06-29,210.2125
2018-06-30,214.5747
2018-07-01,212.1217
2018-07-02,213.8388
2018-07-03,214.9902
2018-07-04,223.5935
2018-07-05,231.2416
2018-07-06,229.6405
2018-07-07,233.2033
2018-07-08,242.191
2018-07-09,241.7866
2018-07-10,242.5768
2018-07-11,234.0487
2018-07-12,241.3758
2018-07-13,237.2168
2018-07-14,221.4112
2018-07-15,187.5092
2018-07-16,186.8735
2018-07-17,183.9487
2018-07-18,180.3846
2018-07-19,183.6651
2018-07-20,179.798
2018-07-21,179.8325
2018-07-22,175.9329
2018-07-23,178.7226
2018-07-24,192.8146
2018-07-25,194.8748
2018-07-26,197.507
2018-07-27,186.5647
2018-07-28,184.5287
2018-07-29,186.6831
2018-07-30,186.8109
2018-07-31,181.7885
2018-08-01,185.3175
2018-08-02,172.3274
2018-08-03,172.2714
2018-08-04,172.3524
2018-08-05,177.233
2018-08-06,172.1261
2018-08-07,172.7601
2018-08-08,166.7447
2018-08-09,163.2332
2018-08-10,165.4277
2018-08-11,162.5065
2018-08-12,162.3426
2018-08-13,166.8102
2018-08-14,165.873
2018-08-15,173.3065
2018-08-16,170.0604
2018-08-17,161.8099
2018-08-18,159.5752
2018-08-19,165.5739
2018-08-20,166.1884
2018-08-21,166.3783
2018-08-22,162.3632
2018-08-23,167.5842
2018-08-24,169.9789
2018-08-25,169.6201
2018-08-26,160.5524
2018-08-27,163.6263
2018-08-28,171.0947
2018-08-29,171.9702
2018-08-30,179.5054
2018-08-31,176.8406
2018-09-01,172.2512
2018-09-02,172.2399
2018-09-03,172.9568
2018-09-04,197.676
2018-09-05,191.5237
2018-09-06,192.8656
2018-09-07,198.9272
2018-09-08,188.8456
2018-09-09,192.3973
2018-09-10,193.1679
2018-09-11,197.4471
2018-09-12,199.3559
2018-09-13,210.0651
2018-09-14,227.2476
2018-09-15,221.5093
2018-09-16,224.3257
2018-09-17,213.2946
2018-09-18,205.859
2018-09-19,199.6696
2018-09-20,201.947
2018-09-21,205.0569
2018-09-22,206.5491
2018-09-23,213.1496
2018-09-24,207.6656
2018-09-25,200.5725
2018-09-26,196.6223
2018-09-27,197.6341
2018-09-28,190.877
2018-09-29,198.2152
2018-09-30,196.5157
2018-10-01,197.5091
2018-10-02,192.1971
2018-10-03,196.9082
2018-10-04,203.657
2018-10-05,205.182
2018-10-06,193.2029
2018-10-07,206.2559
2018-10-08,213.2166
2018-10-09,221.0121
2018-10-10,211.0564
2018-10-11,213.6275
2018-10-12,213.0304
2018-10-13,219.4205
2018-10-14,214.6385
2018-10-15,211.9759
2018-10-16,219.2295
2018-10-17,217.6556
2018-10-18,224.1253
2018-10-19,227.0847
2018-10-20,228.1903
2018-10-21,227.5945
2018-10-22,221.2283
2018-10-23,223.6519
2018-10-24,227.8718
2018-10-25,221.8069
2018-10-26,224.7531
2018-10-27,226.0049
2018-10-28,226.4232
2018-10-29,230.0875
2018-10-30,231.8892
2018-10-31,236.0699
2018-11-01,246.918
2018-11-02,261.0334
2018-11-03,265.2418
2018-11-04,262.6216
2018-11-05,264.6557
2018-11-06,258.0757
2018-11-07,252.6361
2018-11-08,258.2712
2018-11-09,256.4114
2018-11-10,258.7739
2018-11-11,262.6799
2018-11-12,256.2036
2018-11-13,246.3599
2018-11-14,255.3795
2018-11-15,252.8732
2018-11-16,250.5116
2018-11-17,248.8339
2018-11-18,249.3226
2018-11-19,244.6521
2018-11-20,242.4032
2018-11-21,239.7631
2018-11-22,242.6133
2018-11-23,242.5152
2018-11-24,238.5878
2018-11-25,250.8015
2018-11-26,239.4828
2018-11-27,243.9334
2018-11-28,241.9048
2018-11-29,248.984
2018-11-30,265.9179
2018-12-01,257.0908
2018-12-02,268.4855
2018-12-03,264.256
2018-12-04,265.8991
2018-12-05,263.0283
2018-12-06,255.2728
2018-12-07,257.2281
2018-12-08,261.9156
2018-12-09,270.4015
2018-12-10,266.5585
2018-12-11,277.7879
2018-12-12,281.9768
2018-12-13,283.6873
2018-12-14,278.0046
2018-12-15,277.6406
2018-12-16,286.0361
2018-12-17,290.5475
2018-12-18,291.0774
2018-12-19,300.5027
2018-12-20,307.3944
2018-12-21,311.8015
2018-12-22,306.8083
2018-12-23,292.7018
2018-12-24,285.542
2018-12-25,297.0179
2018-12-26,293.2571
2018-12-27,314.1659
2018-12-28,311.4761
2018-12-29,289.5308
2018-12-30,281.6219
2018-12-31,267.84
2019-01-01,268.9906
2019-01-02,256.6867
2019-01-03,263.4138
2019-01-04,254.9359
2019-01-05,269.5072
2019-01-06,286.1595
2019-01-07,276.7436
2019-01-08,305.8454
2019-01-09,292.3762
2019-01-10,303.3952
2019-01-11,302.7511
2019-01-12,327.8321
2019-01-13,318.7102
2019-01-14,310.6496
2019-01-15,308.131
2019-01-16,310.6738
2019-01-17,324.1319
2019-01-18,320.7666
2019-01-19,327.505
2019-01-20,322.3247
2019-01-21,327.5952
2019-01-22,304.1647
2019-01-23,304.2246
2019-01-24,305.086
2019-01-25,295.0815
2019-01-26,280.5666
2019-01-27,280.7053
2019-01-28,268.5769
2019-01-29,245.7669
2019-01-30,233.8152
2019-01-31,245.9097
2019-02-01,245.2028
2019-02-02,242.2278
2019-02-03,232.2121
2019-02-04,233.8209
2019-02-05,224.2432
2019-02-06,227.6964
2019-02-07,233.1253
2019-02-08,232.167
2019-02-09,233.757
2019-02-10,235.8422
2019-02-11,229.9996
2019-02-12,222.2505
2019-02-13,226.8309
2019-02-14,238.1599
2019-02-15,261.2571
2019-02-16,265.5635
2019-02-17,258.7159
2019-02-18,279.6001
2019-02-19,265.7795
2019-02-20,256.6322
2019-02-21,249.069
2019-02-22,241.6844
2019-02-23,227.3251
2019-02-24,217.1187
2019-02-25,216.8962
2019-02-26,222.7549
2019-02-27,221.65
2019-02-28,230.0912
2019-03-01,221.9025
2019-03-02,228.1287
2019-03-03,229.0696
2019-03-04,232.6392
2019-03-05,215.4307
2019-03-06,198.0312
2019-03-07,199.0178
2019-03-08,212.6587
2019-03-09,229.9086
2019-03-10,241.539
2019-03-11,220.1043
2019-03-12,210.0388
2019-03-13,226.7585
2019-03-14,213.5571
2019-03-15,229.1641
2019-03-16,243.2772
2019-03-17,230.2796
2019-03-18,213.1373
2019-03-19,210.1878
2019-03-20,212.465
2019-03-21,204.1685
2019-03-22,196.6812
2019-03-23,197.5121
2019-03-24,196.8989
2019-03-25,203.6316
2019-03-26,195.6201
2019-03-27,191.2938
2019-03-28,165.309
2019-03-29,159.1539
2019-03-30,159.0655
2019-03-31,162.9854
2019-04-01,157.9894
2019-04-02,156.5113
2019-04-03,150.5693
2019-04-04,154.515
2019-04-05,151.5799
2019-04-06,149.1332
2019-04-07,149.3594
2019-04-08,147.6091
2019-04-09,151.8861
2019-04-10,154.1044
2019-04-11,151.5005
2019-04-12,160.8301
2019-04-13,169.6681
2019-04-14,163.3644
2019-04-15,161.3657
2019-04-16,168.473
2019-04-17,171.7406
2019-04-18,178.549
2019-04-19,189.6119
2019-04-20,195.3179
2019-04-21,202.9198
2019-04-22,216.5177
2019-04-23,218.8002
2019-04-24,226.513
2019-04-25,229.6057
2019-04-26,236.6465
2019-04-27,249.1061
2019-04-28,236.6881
2019-04-29,248.9769
2019-04-30,248.6743
2019-05-01,255.6599
2019-05-02,264.3749
2019-05-03,261.1544
2019-05-04,267.4202
2019-05-05,254.09
2019-05-06,247.7961
2019-05-07,248.5139
2019-05-08,270.3042
2019-05-09,261.6827
2019-05-10,272.6748
2019-05-11,258.8079
2019-05-12,250.1528
2019-05-13,259.8467
2019-05-14,254.3346
2019-05-15,266.5683
2019-05-16,277.6995
2019-05-17,274.2054
2019-05-18,258.9157
2019-05-19,256.3033
2019-05-20,250.2547
2019-05-21,268.6592
2019-05-22,284.6085
2019-05-23,281.2668
2019-05-24,276.7947
2019-05-25,289.2683
2019-05-26,302.3902
2019-05-27,307.7946
2019-05-28,310.4217
2019-05-29,322.1073
2019-05-30,319.0387
2019-05-31,323.1133
2019-06-01,295.5031
2019-06-02,293.8899
2019-06-03,298.147
2019-06-04,284.2561
2019-06-05,280.8161
2019-06-06,268.7308
2019-06-07,255.951
2019-06-08,253.8488
2019-06-09,251.6793
2019-06-10,240.7828
2019-06-11,248.4194
2019-06-12,241.967
2019-06-13,262.0355
2019-06-14,272.1862
2019-06-15,264.7415
2019-06-16,254.7949
2019-06-17,261.4239
2019-06-18,256.3189
2019-06-19,259.5923
2019-06-20,240.1787
2019-06-21,248.2997
2019-06-22,253.8518
2019-06-23,262.0601
2019-06-24,274.5935
2019-06-25,298.2411
2019-06-26,293.8971
2019-06-27,273.3144
2019-06-28,277.1678
2019-06-29,278.1651
2019-06-30,284.1806
2019-07-01,287.1939
2019-07-02,280.0329
2019-07-03,261.3467
2019-07-04,272.2419
2019-07-05,303.4031
2019-07-06,300.8786
2019-07-07,294.403
2019-07-08,293.4659
2019-07-09,292.4973
2019-07-10,315.1795
2019-07-11,331.2699
2019-07-12,328.3692
2019-07-13,309.6445
2019-07-14,316.044
2019-07-15,314.9559
2019-07-16,333.548
2019-07-17,326.2267
2019-07-18,325.0565
2019-07-19,345.3741
2019-07-20,318.6662
2019-07-21,325.6845
2019-07-22,349.6081
2019-07-23,325.7438
2019-07-24,352.2736
2019-07-25,341.5616
2019-07-26,327.5123
2019-07-27,325.672
2019-07-28,338.2121
2019-07-29,375.0283
2019-07-30,381.5959
2019-07-31,389.3802
2019-08-01,373.9851
2019-08-02,341.6464
2019-08-03,334.4606
2019-08-04,333.1374
2019-08-05,319.4525
2019-08-06,311.7877
2019-08-07,311.7329
2019-08-08,318.0997
2019-08-09,313.5393
2019-08-10,304.0903
2019-08-11,325.6699
2019-08-12,323.1288
2019-08-13,313.8864
2019-08-14,302.8652
2019-08-15,311.3743
2019-08-16,329.4751
2019-08-17,329.2189
2019-08-18,355.0208
2019-08-19,341.3718
2019-08-20,333.0326
2019-08-21,332.3372
2019-08-22,358.3627
2019-08-23,372.1022
2019-08-24,366.9251
2019-08-25,364.4363
2019-08-26,391.4699
2019-08-27,388.5494
2019-08-28,388.1121
2019-08-29,421.8221
2019-08-30,405.4924
2019-08-31,391.6778
2019-09-01,405.1981
2019-09-02,413.7994
2019-09-03,408.0758
2019-09-04,400.223
2019-09-05,427.827
2019-09-06,425.9745
2019-09-07,423.0155
2019-09-08,423.2035
2019-09-09,425.384
2019-09-10,432.0368
2019-09-11,435.5418
2019-09-12,431.6345
2019-09-13,420.108
2019-09-14,421.933
2019-09-15,412.5019
2019-09-16,415.7917
2019-09-17,422.7747
2019-09-18,429.6951
2019-09-19,434.2436
2019-09-20,434.3212
2019-09-21,414.4033
2019-09-22,411.1823
2019-09-23,417.3288
2019-09-24,426.3442
2019-09-25,443.3988
2019-09-26,453.1067
2019-09-27,450.692
2019-09-28,445.2883
2019-09-29,438.1054
2019-09-30,440.0389
2019-10-01,434.2978
2019-10-02,436.2814
2019-10-03,426.3449
2019-10-04,427.5907
2019-10-05,423.2267
2019-10-06,418.502
2019-10-07,419.263
2019-10-08,407.5686
2019-10-09,404.273
2019-10-10,411.9784
2019-10-11,426.8132
2019-10-12,433.2169
2019-10-13,430.6659
2019-10-14,432.412
2019-10-15,428.9048
2019-10-16,428.2905
2019-10-17,439.0811
2019-10-18,466.6394
2019-10-19,476.9218
2019-10-20,477.2793
2019-10-21,475.9969
2019-10-22,471.9865
2019-10-23,484.5242
2019-10-24,478.4147
2019-10-25,481.8989
2019-10-26,466.1826
2019-10-27,466.2487
2019-10-28,465.965
2019-10-29,467.823
2019-10-30,456.9273
2019-10-31,443.1123
2019-11-01,444.3552
2019-11-02,445.2888
2019-11-03,440.7988
2019-11-04,436.3501
2019-11-05,437.0754
2019-11-06,437.484
2019-11-07,444.7745
2019-11-08,447.4609
2019-11-09,450.5035
2019-11-10,459.6261
2019-11-11,457.8748
2019-11-12,461.6911
2019-11-13,462.5548
2019-11-14,462.1057
2019-11-15,448.7208
2019-11-16,442.7981
2019-11-17,447.778
2019-11-18,437.8448
2019-11-19,424.0484
2019-11-20,418.7282
2019-11-21,424.8128
2019-11-22,420.8886
2019-11-23,420.5439
2019-11-24,401.5476
2019-11-25,394.4447
2019-11-26,391.2887
2019-11-27,391.2368
2019-11-28,403.3916
2019-11-29,399.0874
2019-11-30,389.771
2019-12-01,377.183
2019-12-02,373.1842
2019-12-03,380.9868
2019-12-04,376.9985
2019-12-05,380.7875
2019-12-06,385.8145
2019-12-07,433.9868
2019-12-08,448.735
2019-12-09,448.1752
2019-12-10,465.7881
2019-12-11,467.4088
2019-12-12,448.5859
2019-12-13,447.3081
2019-12-14,446.3908
2019-12-15,433.4529
2019-12-16,438.5155
2019-12-17,436.3093
2019-12-18,456.7858
2019-12-19,456.2078
2019-12-20,455.4703
2019-12-21,456.8221
2019-12-22,454.1254
2019-12-23,454.4934
2019-12-24,461.1514
2019-12-25,453.0457
2019-12-26,459.3342
2019-12-27,451.7899
2019-12-28,469.6083
2019-12-29,472.4252
2019-12-30,482.5882
2019-12-31,468.1393
2020-01-01,478.3122
2020-01-02,476.6055
2020-01-03,460.6846
2020-01-04,446.5563
2020-01-05,444.2059
2020-01-06,446.423
2020-01-07,462.4182
2020-01-08,462.0287
2020-01-09,464.3521
2020-01-10,454.5565
2020-01-11,455.0169
2020-01-12,465.1753
2020-01-13,445.3806
2020-01-14,450.802
2020-01-15,446.8147
2020-01-16,448.2513
2020-01-17,376.4144
2020-01-18,369.8733
2020-01-19,361.2885
2020-01-20,365.1503
2020-01-21,368.1439
2020-01-22,366.887
2020-01-23,380.2712
2020-01-24,391.5503
2020-01-25,387.6977
2020-01-26,382.613
2020-01-27,376.8241
2020-01-28,378.6051
2020-01-29,366.6314
2020-01-30,364.324
2020-01-31,353.5271
2020-02-01,355.5912
2020-02-02,351.8736
2020-02-03,342.8586
2020-02-04,345.8556
2020-02-05,341.8251
2020-02-06,341.1434
2020-02-07,352.8252
2020-02-08,357.3049
2020-02-09,349.8321
2020-02-10,349.1192
2020-02-11,347.1753
2020-02-12,352.2725
2020-02-13,353.4359
2020-02-14,346.5951
2020-02-15,348.7544
2020-02-16,339.3225
2020-02-17,344.2356
2020-02-18,344.0986
2020-02-19,349.12
2020-02-20,345.515
2020-02-21,346.1604
2020-02-22,347.5127
2020-02-23,336.6411
2020-02-24,330.9574
2020-02-25,325.2294
2020-02-26,325.3252
2020-02-27,323.5238
2020-02-28,319.538
2020-02-29,306.4843
2020-03-01,306.6714
2020-03-02,307.8406
2020-03-03,309.4594
2020-03-04,311.6133
2020-03-05,323.65
2020-03-06,332.9317
2020-03-07,336.3655
2020-03-08,338.2533
2020-03-09,336.3739
2020-03-10,332.7169
2020-03-11,340.2593
2020-03-12,337.2665
2020-03-13,328.4794
2020-03-14,326.5287
2020-03-15,320.2092
2020-03-16,321.7578
2020-03-17,315.5146
2020-03-18,311.3975
2020-03-19,315.6853
2020-03-20,310.588
2020-03-21,315.3871
2020-03-22,316.2832
2020-03-23,320.7204
2020-03-24,311.1904
2020-03-25,305.2726
2020-03-26,302.9092
2020-03-27,308.1227
2020-03-28,298.3472
2020-03-29,292.0229
2020-03-30,291.2765
2020-03-31,291.2749
2020-04-01,287.4053
2020-04-02,284.0252
2020-04-03,289.497
2020-04-04,303.7785
2020-04-05,306.2956
2020-04-06,308.2115
2020-04-07,308.0289
2020-04-08,312.2181
2020-04-09,316.9033
2020-04-10,315.1424
